id,value
OSObject.AppleOLYHALPlatformFunction.AppleOLYHALPlatformFunctionEmbeddedAMFM,0
OSObject.AppleOLYHALPortInterfacePCIe,
OSObject.AppleOLYHALPortInterfacePCIe.AppleOLYHALPortInterfacePCIeAMFM,0
OSObject.AppleOLYHALPlatformFunctionEventTimestamp,0
OSObject.OSLiveNumber,0
OSObject._HACK_RingBuffer,0
OSObject.AppleOnboardSerialDebugDevice,0
OSObject.ApplePMPv2RegistryEntry,0
OSObject.ApplePPMPolicyCPMS,
OSObject.ApplePPMPolicyCPMS.ApplePPMPolicyCPMSPowerServo,
OSObject.ApplePPMPolicyCPMS.ApplePPMPolicyCPMSPowerServo.ApplePPMPolicyCPMSPowerServoLowerLayerCEs,0
OSObject.ApplePPMEntity,
OSObject.ApplePPMEntity.ApplePPMEntityBaseband,0
OSObject.ApplePPMEntity.ApplePPMEntityCLPC,0
OSObject.ApplePPMKernelClient,0
OSObject.ApplePPMDroopController,0
OSObject.ApplePPMSMCInterface,0
OSObject.ApplePPMBatteryPowerMeasurement,0
OSObject.ApplePPMSystemCapabilityMonitor,
OSObject.ApplePPMSystemCapabilityMonitor.ApplePPMCPMSSystemCapabilityMonitor,0
OSObject.ApplePPMCPMSPowerInputHelper,
OSObject.ApplePPMCPMSPowerInputHelper.ApplePPMCPMSPowerInputHelperBatteryFirmware,0
OSObject.ApplePPMPTDManager,0
OSObject.ApplePPMPolicy,0
OSObject.IOPearlCameraContext,0
OSObject.AppleBTMBPICAgent,
OSObject.AppleBTMBPICAgent.AppleStonehengeBPIC,0
OSObject.AppleBTMBatteryDataAgent,0
OSObject.AppleBTMPMUAgent,
OSObject.AppleBTMPMUAgent.AppleAvusBTM,0
OSObject.AppleBTMPMUAgent.AppleBTMAONPMUAgent,0
OSObject.AppleBTMPMUAgent.AppleCotaBTM,
OSObject.AppleBTMPMUAgent.AppleCotaBTM.AppleAintreeBTM,0
OSObject.AppleBTMPMUAgent.AppleCotaBTM.AppleEstBTM,0
OSObject.AppleBTMPMUAgent.AppleCotaBTM.AppleBakuBTM,0
OSObject.AppleBTMPMUAgent.AppleFermiumBTM,0
OSObject.AppleBTMPMUAgent.AppleSeraBTM,
OSObject.AppleBTMPMUAgent.AppleSeraBTM.ApplePassThroughBakuBTM,0
OSObject.AppleBTMPMUAgent.AppleSeraBTM.AppleStoweBTM,0
OSObject.AppleBTMPMUAgent.AppleSeraBTM.AppleMaverickBTM,0
OSObject.AppleBTMPMUAgent.AppleSeraBTM.AppleATVAintreeBTM,0
OSObject.AppleBTMPMUAgent.AppleSeraBTM.AppleCplBTM,0
OSObject.AppleBTMPMUAgent.AppleSeraBTM.ApplePassThroughEstBTM,0
OSObject.AppleBTMPMUAgent.AppleSeraBTM.AppleSeraBTMiPad,
OSObject.AppleBTMPMUAgent.AppleSeraBTM.AppleSeraBTMiPad.AppleStoweBTMiPad,
OSObject.AppleBTMPMUAgent.AppleSeraBTM.AppleSeraBTMiPad.AppleStoweBTMiPad.AppleStoweBTMxr,0
OSObject.AppleBTMDataClient,
OSObject.AppleBTMDataClient.AppleBTMDataClientSMC,0
OSObject.AppleBTMDataClient.AppleBTMDataClientPPM,0
OSObject.OSValueObject<ApplePhotonDetectorClientContext>,0
OSObject.AppleProcessorTraceSession,0
OSObject.AppleProxAnalyticsReporter,0
OSObject.KernelLog,0
OSObject.SARSPMIInterruptBufferHelper,0
OSObject.ACMKernelService,
OSObject.ACMKernelService.ACMLockdownModeKernelService,0
OSObject.ACMKernelService.ACMRestrictedModeKernelService,0
OSObject.ACMKernelService.ACMKeybagKernelService,0
OSObject.ACMKernelService.ACMFirstResponderKernelService,0
OSObject.ACMKernelService.ACMPersistentStoreKernelService,0
OSObject.ACMKernelService.ACMBridgeKernelService,0
OSObject.ACMKernelService.ACMRestrictedModeAnalyticsKernelService,0
OSObject.ACMKernelService.ACMAccessoryCacheKernelService,0
OSObject.AppleSEPGenericTransfer,0
OSObject.GTGateLock,0
OSObject.GTCondition,0
OSObject.SEPEpoch,0
OSObject.SEPApNonce,0
OSObject.SEPBICS,0
OSObject.AppleSEPSharedMemoryChannel,
OSObject.AppleSEPSharedMemoryChannel.AppleSEPTraceBuffer,0
OSObject.AppleSEPSharedMemoryChannel.AppleSEPDebugArgs,0
OSObject.AppleSEPSharedMemoryChannel.AppleSEPPanicBuffer,0
OSObject.OSValueObject<SMCNotification>,0
OSObject.cache,0
OSObject.OSValueObject<smcEventArgs>,0
OSObject.AppleSPIMCControllerStats,0
OSObject.AppleSPURemoteCrashdump,0
OSObject.ClientObject,0
OSObject.AppleSPUFastpathClientObject,0
OSObject.AppleSPUFastpathCaptureObject,0
OSObject.RTKitOSClientCrashSession,0
OSObject.RoseCrashlog,0
OSObject.RoseFirmwareLog,0
OSObject.RTKitOSClientCrashObject,0
OSObject.CircularBuffer,0
OSObject.RoseCoredump,0
OSObject.AppleSPUGPIOOperation,0
OSObject.AppleSPUGPIOSequence,0
OSObject.AppleSmartBatteryHFDataClient,0
OSObject.AppleSmartIOEndpoint,
OSObject.AppleSmartIOEndpoint.AppleSmartIOControl,0
OSObject.AppleSmartIOEndpoint.AppleSmartIOPerf,0
OSObject.AppleSmartIOEndpoint.AppleSmartIODMA,0
OSObject.AppleStockholmRingBuffer,0
OSObject.AppleStockholmDebugDevice,0
OSObject.AppleThunderboltDPPathManager,0
OSObject.AppleThunderboltDPPathManagerOS,0
OSObject.AppleThunderboltDPOutAdapterDelegate,
OSObject.AppleThunderboltDPOutAdapterDelegate.AppleThunderboltDPOutAdapterDelegateLegacy,0
OSObject.AppleThunderboltDPOutAdapterDelegate.AppleThunderboltDPOutAdapterDelegateNonLegacy,0
OSObject.AppleThunderboltNHITransmitRingManager,
OSObject.AppleThunderboltNHITransmitRingManager.AppleThunderboltNHITransmitRingManagerGenericACIO,
OSObject.AppleThunderboltNHITransmitRingManager.AppleThunderboltNHITransmitRingManagerGenericACIO.AppleThunderboltNHITransmitRingManagerType7,0
OSObject.AppleThunderboltNHITransmitRingManager.AppleThunderboltNHITransmitRingManagerGenericACIO.AppleThunderboltNHITransmitRingManagerType5,0
OSObject.AppleThunderboltNHIMemoryBlock,
OSObject.AppleThunderboltNHIMemoryBlock.AppleThunderboltNHISubMemoryBlock,0
OSObject.AppleThunderboltNHIMemoryBlock.AppleThunderboltNHIBufferMemoryBlock,0
OSObject.AppleThunderboltNHIReceiveRingManager,
OSObject.AppleThunderboltNHIReceiveRingManager.AppleThunderboltNHIReceiveRingManagerGenericACIO,
OSObject.AppleThunderboltNHIReceiveRingManager.AppleThunderboltNHIReceiveRingManagerGenericACIO.AppleThunderboltNHIReceiveRingManagerType7,0
OSObject.AppleThunderboltNHIReceiveRingManager.AppleThunderboltNHIReceiveRingManagerGenericACIO.AppleThunderboltNHIReceiveRingManagerType5,0
OSObject.AppleTypeCPhyInterface,
OSObject.AppleTypeCPhyInterface.AppleTypeCPhyUSBInterface,0
OSObject.AppleTypeCPhyInterface.AppleTypeCPhyCIOInterface,0
OSObject.AppleTypeCPhyInterface.AppleTypeCPhyDisplayPortInterface,0
OSObject.AUAADC3ClassSpecificDescriptorFetcher,0
OSObject.AppleUSBAudioIsocPipe,0
OSObject.AppleUSBAudioInterruptPipe,0
OSObject.AppleUSBAudioIsocFrameList,0
OSObject.AppleUSBAudioControlInterface,0
OSObject.Audio2Control,
OSObject.Audio2Control.Audio2SelectorControl,0
OSObject.Audio2Control.Audio2ToggleControl,0
OSObject.Audio2Control.Audio2LevelControl,0
OSObject.AppleUSBDescriptor,0
OSObject.AppleUSBDescriptorCache,0
OSObject.PacketMemoryDescriptorEx,0
OSObject.AppleUSBSampleBufferMonitor,0
OSObject.AppleUVDMPDControllerInterface,
OSObject.AppleUVDMPDControllerInterface.AppleUVDMAceInterface,0
OSObject.CoreAnalyticsEventRatePolicy,0
OSObject.ExclavesAudioProxyDebugInterface,
OSObject.ExclavesAudioProxyDebugInterface.ExclavesAudioProxyDebugTightbeam,0
OSObject.ExclavesAudioProxyEndpoint,0
OSObject.ExclavesAudioProxyDriverInterface,
OSObject.ExclavesAudioProxyDriverInterface.ExclavesAudioProxyDriverTightbeam,0
OSObject.FPMemoryDescriptor,0
OSObject.IOAVSerializer,0
OSObject.IOAVControllerAddDeviceCompletion,0
OSObject.IOAVElement,
OSObject.IOAVElement.IOAVAudioElement,0
OSObject.IOAVElement.IOAVVSDBElement,0
OSObject.IOAVElement.IOAVVideoColorElement,0
OSObject.IOAVElement.IOAVVideoTimingElement,0
OSObject.IOAVElement.IOAVAudioChannelLayoutElement,0
OSObject.IOAVAudioPattern,0
OSObject.IOAVWAVRecorder,0
OSObject.IOAVAUPPacket,0
OSObject.IOAVTransactionLog,0
OSObject.IOAVEventLog,
OSObject.IOAVEventLog.IODPSwitchEventLog,0
OSObject.IOAVEventLog.IODPEventLog,0
OSObject.IOAVEventLog.IODPTXPortEventLog,0
OSObject.IOAVRegisterSet,0
OSObject.IOServiceNotificationManager,0
OSObject._Message,0
OSObject.IOAccessoryPowerSourceItem,
OSObject.IOAccessoryPowerSourceItem.IOAccessoryPowerSourceItemLowVoltageLimit,
OSObject.IOAccessoryPowerSourceItem.IOAccessoryPowerSourceItemLowVoltageLimit.IOAccessoryPowerSourceItemUSBHost,0
OSObject.IOAccessoryPowerSourceItem.IOAccessoryPowerSourceItemLowVoltageLimit.IOAccessoryPowerSourceItemOrion,0
OSObject.IOAccessoryPowerSourceItem.IOAccessoryPowerSourceItemLowVoltageLimit.IOAccessoryPowerSourceItemUSBDevice,0
OSObject.IOAccessoryPowerSourceItem.IOAccessoryPowerSourceItemLowVoltageLimit.IOAccessoryPowerSourceItemExternal,0
OSObject.IOAccessoryPowerSourceItem.IOAccessoryPowerSourceItemLowVoltageLimit.IOAccessoryPowerSourceItemUSB_ChargingPort,0
OSObject.IOAccessoryPowerSourceItem.IOAccessoryPowerSourceItemLowVoltageLimit.IOAccessoryPowerSourceItemUSB_TypeC_Current,0
OSObject.IOAccessoryPowerSourceItem.IOAccessoryPowerSourceItemLowVoltageLimit.IOAccessoryPowerSourceItemBrickID,0
OSObject.IOAccessoryPowerSourceItem.IOAccessoryPowerSourceItemUSB_DataContactDetect,0
OSObject.IOAccessoryPowerSourceItem.IOAccessoryPowerSourceItemPD,0
OSObject.IOAccessoryPowerSourceItem.IOAccessoryPowerSourceItemRestrictions,0
OSObject.IOAccessoryPowerSourceItem.IOAccessoryPowerSourceItemCurrentBase,0
OSObject.IOAccessoryPowerSourceItem.IOAccessoryPowerSourceItemCurrentOffset,0
OSObject.IOAccessoryPowerSourceItem.IOAccessoryPowerSourceItemBehavior,0
OSObject.IOAccessoryPowerSourceItem.IOAccessoryPowerSourceItemDebounce,0
OSObject.IOAccessoryPowerSourceItem.IOAccessoryPowerSourceItemPDPlatformCurrentLimit,0
OSObject.IOAccessoryPowerSourceItem.IOAccessoryPowerSourceItemBrickLimit,0
OSObject.HSAIDAckPacket,0
OSObject.IOAccessoryPowerSourceSupplyData,
OSObject.IOAccessoryPowerSourceSupplyData.AppleSMCHighVoltageChargingData,0
OSObject.IOAccessoryPowerSourceSupplyData.IOAccessoryIDBusPDSupplyData,0
OSObject.IOAccessoryPowerSourceBehavior,0
OSObject.AppleNotificationQueue,0
OSObject.OSValueObject<IOAccessoryIDBusTransport,0
OSObject.IOPortFeaturePowerSourceOption,
OSObject.IOPortFeaturePowerSourceOption.IOPortFeaturePowerSourceOptionFixed,0
OSObject.CachedUserContext,
OSObject.CachedUserContext.PearlCachedUserContext,0
OSObject.CachedSystemConfig,
OSObject.CachedSystemConfig.PearlCachedSystemConfig,0
OSObject.IOBioPoolItem,
OSObject.IOBioPoolItem.IOBioSEPSharedBuffer,0
OSObject.IOBioPoolItemFactory,
OSObject.IOBioPoolItemFactory.IOBioSEPSharedBufferFactory,0
OSObject.IOBioPool,0
OSObject.IOGateLock,0
OSObject.IOBioCondition,0
OSObject.IOBioUtils,0
OSObject.IOBioShareableMemoryObject,
OSObject.IOBioShareableMemoryObject.IOPearlFrame,
OSObject.IOBioShareableMemoryObject.IOPearlFrame.IOPearlCameraFrame,0
OSObject.IOBioShareableMemoryObject.IOPearlFrame.IOPearlFrameDebug,0
OSObject.IOBioQueue,
OSObject.IOBioQueue.IOBioArrayQueue,
OSObject.IOBioQueue.IOBioArrayQueue.IOPearlFrameQueue,0
OSObject.IOBioQueue.IOBioArrayQueue.IOBioSharedMemoryTransferQueue,
OSObject.IOBioQueue.IOBioArrayQueue.IOBioSharedMemoryTransferQueue.IOPearlSharedMemoryTransferQueue,0
OSObject.IODARTVMSpace,0
OSObject.IODARTVMAllocator,
OSObject.IODARTVMAllocator.IODARTVMAllocatorGeneric,
OSObject.IODARTVMAllocator.IODARTVMAllocatorGeneric.H11ANEInVMAllocator,0
OSObject.IODARTVMAllocator.IODARTVMAllocatorGeneric.AppleH16CamInVMAllocator,0
OSObject.IODARTVMAllocator.IODARTVMAllocatorGeneric.IODARTVMAllocatorMPM,0
OSObject.IODARTVMAllocator.IODARTPIOAllocatorGeneric,0
OSObject.IODPSwitchAllocationState,0
OSObject.IODPSACAggressorTable,
OSObject.IODPSACAggressorTable.IODPAgileLinkRateTable,0
OSObject.IOPortDPDelegate,0
OSObject.IOPortDPAnalyticsCollector,0
OSObject.IODPLinkRateRangeTable,0
OSObject.IOGPUWeakNamespace,
OSObject.IOGPUWeakNamespace.IOGPUNamespace,0
OSObject.IOGPUChannel,
OSObject.IOGPUChannel.AGXChannel,
OSObject.IOGPUChannel.AGXChannel.AGX3DChannel,
OSObject.IOGPUChannel.AGXChannel.AGX3DChannel.AGX3DChannelSKSM,
OSObject.IOGPUChannel.AGXChannel.AGX3DChannel.AGX3DChannelSKSM.AGX3DChannelG16_SKSM,0
OSObject.IOGPUChannel.AGXChannel.AGX3DChannel.AGX3DChannelSKU,
OSObject.IOGPUChannel.AGXChannel.AGX3DChannel.AGX3DChannelSKU.AGX3DChannelGen2,
OSObject.IOGPUChannel.AGXChannel.AGX3DChannel.AGX3DChannelSKU.AGX3DChannelGen2.AGX3DChannelG16,0
OSObject.IOGPUChannel.AGXChannel.AGXCLChannel,
OSObject.IOGPUChannel.AGXChannel.AGXCLChannel.AGXCLChannelSKSM,
OSObject.IOGPUChannel.AGXChannel.AGXCLChannel.AGXCLChannelSKSM.AGXCLChannelG16_SKSM,0
OSObject.IOGPUChannel.AGXChannel.AGXCLChannel.AGXCLChannelSKU,
OSObject.IOGPUChannel.AGXChannel.AGXCLChannel.AGXCLChannelSKU.AGXCLChannelGen2,
OSObject.IOGPUChannel.AGXChannel.AGXCLChannel.AGXCLChannelSKU.AGXCLChannelGen2.AGXCLChannelG16,0
OSObject.IOGPUChannel.AGXChannel.AGXTAChannel,
OSObject.IOGPUChannel.AGXChannel.AGXTAChannel.AGXTAChannelSKSM,
OSObject.IOGPUChannel.AGXChannel.AGXTAChannel.AGXTAChannelSKSM.AGXTAChannelG16_SKSM,0
OSObject.IOGPUChannel.AGXChannel.AGXTAChannel.AGXTAChannelSKU,
OSObject.IOGPUChannel.AGXChannel.AGXTAChannel.AGXTAChannelSKU.AGXTAChannelGen2,
OSObject.IOGPUChannel.AGXChannel.AGXTAChannel.AGXTAChannelSKU.AGXTAChannelGen2.AGXTAChannelG16,0
OSObject.IOGPUChannel.AGXInvalidChannel,0
OSObject.IOGPUEventMachine,
OSObject.IOGPUEventMachine.AGXEventMachine,0
OSObject.IOGPUObject,
OSObject.IOGPUObject.AGXHardwareBufferBase,
OSObject.IOGPUObject.AGXHardwareBufferBase.AGXHWParamBufferManager,0
OSObject.IOGPUObject.AGXHardwareBufferBase.AGXQOSQueue,0
OSObject.IOGPUObject.AGXHardwareBufferBase.AGXSKSMFlushID,0
OSObject.IOGPUObject.AGXHardwareBufferBase.AGXUMAFList,0
OSObject.IOGPUObject.AGXLateEvalEventTable,0
OSObject.IOGPUObject.AGXParameterManagement,
OSObject.IOGPUObject.AGXParameterManagement.AGXParameterManagementVirtual,0
OSObject.IOGPUObject.AGXUMAPool,0
OSObject.IOGPUObject.IOGPUMemory,
OSObject.IOGPUObject.IOGPUMemory.AGXParameterMemoryVirtual,0
OSObject.IOGPUObject.IOGPUMemory.IOGPUGroupMemory,0
OSObject.IOGPUObject.IOGPUMemory.IOGPUSysMemory,
OSObject.IOGPUObject.IOGPUMemory.IOGPUSysMemory.AGXAllocation,0
OSObject.IOGPUObject.IOGPUMTLLateEvalEvent,
OSObject.IOGPUObject.IOGPUMTLLateEvalEvent.AGXLateEvalEvent,0
OSObject.IOGPUObject.IOGPUMTLFence,0
OSObject.IOGPUObject.IOGPUKernelMappedMemory,
OSObject.IOGPUObject.IOGPUKernelMappedMemory.IOGPUDeviceShmem,
OSObject.IOGPUObject.IOGPUKernelMappedMemory.IOGPUDeviceShmem.AGXDebugBufferShmem,0
OSObject.IOGPUObject.IOGPUResource,
OSObject.IOGPUObject.IOGPUResource.AGXResource,0
OSObject.IOGPUObject.IOGPUIOCommandDescriptor,0
OSObject.IOGPUObject.IOGPUIOCommandBuffer,0
OSObject.IOGPUObject.IOGPUIOCommandQueue,0
OSObject.IOGPUObject.IOGPUDeviceAssertion,0
OSObject.IOGPUObject.IOGPUWorkQueue,
OSObject.IOGPUObject.IOGPUWorkQueue.AGXWorkQueue,
OSObject.IOGPUObject.IOGPUWorkQueue.AGXWorkQueue.AGX3DWorkQueue,0
OSObject.IOGPUObject.IOGPUWorkQueue.AGXWorkQueue.AGXCLWorkQueue,0
OSObject.IOGPUObject.IOGPUVnioDesc,0
OSObject.IOGPUObject.IOGPUDevice,
OSObject.IOGPUObject.IOGPUDevice.AGXShared,0
OSObject.IOGPUObject.IOGPUCommandDescriptor,
OSObject.IOGPUObject.IOGPUCommandDescriptor.AGXCommandDescriptor,
OSObject.IOGPUObject.IOGPUCommandDescriptor.AGXCommandDescriptor.AGX3DCommandDescriptor,
OSObject.IOGPUObject.IOGPUCommandDescriptor.AGXCommandDescriptor.AGX3DCommandDescriptor.AGXTACommandDescriptor,0
OSObject.IOGPUObject.IOGPUCommandDescriptor.AGXCommandDescriptor.AGXCLCommandDescriptor,0
OSObject.IOGPUObject.IOGPUCommandDescriptor.AGXCommandDescriptor.AGXRemoteNodeCommandDescriptor,0
OSObject.IOGPUObject.IOGPUCommandDescriptor.AGXCommandDescriptor.AGXIOSurfaceSharedEventCommandDescriptor,0
OSObject.IOGPUObject.IOGPUTask,
OSObject.IOGPUObject.IOGPUTask.AGXGart,
OSObject.IOGPUObject.IOGPUTask.AGXGart.AGXLegacyGart,
OSObject.IOGPUObject.IOGPUTask.AGXGart.AGXLegacyGart.AGXLegacyGartG16,0
OSObject.IOGPUObject.IOGPUTask.AGXGart.AGXSecureGart,
OSObject.IOGPUObject.IOGPUTask.AGXGart.AGXSecureGart.AGXGartG16,0
OSObject.IOGPUObject.IOGPUCommandQueue,
OSObject.IOGPUObject.IOGPUCommandQueue.AGXCommandQueue,0
OSObject.IOGPUObject.IOGPUMemoryMap,
OSObject.IOGPUObject.IOGPUMemoryMap.AGXMemoryMap,
OSObject.IOGPUObject.IOGPUMemoryMap.AGXMemoryMap.AGXLegacyMemoryMap,0
OSObject.IOGPUObject.IOGPUMemoryMap.AGXMemoryMap.AGXSecureMemoryMap,0
OSObject.IOGPUObject.IOGPUMTLEvent,0
OSObject.IOGPUObject.IOGPUNotificationQueue,0
OSObject.IOGPUBlockFencePort,0
OSObject.IOGPUEventFence,
OSObject.IOGPUEventFence.AGXLateEvalEventFence,0
OSObject.IOGPUEventFence.IOGPUBlockFence,
OSObject.IOGPUEventFence.IOGPUBlockFence.AGXBlockFence,0
OSObject.IOGPUEventFence.IOGPUSharedEventFence,0
OSObject.IOGPUFenceMachine,0
OSObject.IOGPUWorkQueueState,0
OSObject.IOGPUScheduler,
OSObject.IOGPUScheduler.AGXScheduler,0
OSObject.IOGPUClientSharedMachine,0
OSObject.IOGPUStatistics,
OSObject.IOGPUStatistics.AGXStatistics,0
OSObject.IOGPUResourceSet,
OSObject.IOGPUResourceSet.AGXUniqueResourceSet,0
OSObject.IOGPUResourceSet.IOGPUWeakResourceSet,0
OSObject.IOGPUSegmentResourceList,
OSObject.IOGPUSegmentResourceList.AGXAllocationList2,0
OSObject.IOGPUAllocationInfo,0
OSObject.IOGCCircularDataQueueCursor,0
OSObject.IOHDCPMessageTransport,
OSObject.IOHDCPMessageTransport.IODPHDCPMessageTransport,
OSObject.IOHDCPMessageTransport.IODPHDCPMessageTransport.IODPHDCPMessageTransportDelayContentType,0
OSObject.IOHDCPMessageTransport.IOHDCP2LocalMessageTransport,0
OSObject.IOHDIXCommandQueue,0
OSObject.IOHDIXCommandPool,0
OSObject.KDIUDIFCacheObject,0
OSObject.KDIUDIFCacheBuffer,0
OSObject.OSValueObject<AsyncCommitParam>,0
OSObject.OSValueObject<AsyncReportParam>,0
OSObject.IOHIDElementContainer,
OSObject.IOHIDElementContainer.IOHIDDeviceElementContainer,0
OSObject.IOHIDClientData,0
OSObject.EventElementCollection,
OSObject.EventElementCollection.DigitizerTransducer,0
OSObject.TransducerState,0
OSObject.IOHIDEvent,0
OSObject.OSValueObject<__ReportResult>,0
OSObject.IOHIDPowerSourceClient,0
OSObject.IOHIDTranslationServiceClient,0
OSObject.IOHIDTranslationEventReq,0
OSObject.IOHIDTranslationEvent,0
OSObject.IOMikeyBusTrafficChannel,0
OSObject.OSValueObject<IOMikeyBusBulkPipeUserClient,0
OSObject.DCPLink,0
OSObject.DCPPowerManager,0
OSObject.IOMFBEvtMonTrampoline,0
OSObject.IOMFBSwapIORequest,0
OSObject.IOAVHandler,
OSObject.IOAVHandler.IOAVHandlerInternalDisplay,0
OSObject.InterruptEventSourceBridge,0
OSObject.TimerEventSourceBridge,0
OSObject.UPAsynchronousScheduler,0
OSObject.AppleNVMeBuffer,0
OSObject.IOECStateNotifier,0
OSObject.IOECTimeSyncHandler,0
OSObject.IONetworkData,0
OSObject.IONetworkMedium,0
OSObject.IOOutputQueue,
OSObject.IOOutputQueue.IOBasicOutputQueue,
OSObject.IOOutputQueue.IOBasicOutputQueue.IOGatedOutputQueue,0
OSObject.IOPacketQueue,0
OSObject.IOPAudioDeviceExternalServiceManager,0
OSObject.IOPAudioMessageDispatcher,0
OSObject.IOPAudioNodeManager,0
OSObject.IOSkywalkPacketBufferPool,
OSObject.IOSkywalkPacketBufferPool.AppleBasebandPCISkywalkPacketBufferPool,0
OSObject.IOSkywalkPacketBufferPool.AppleConvergedIPCSkywalkPacketPool,0
OSObject.IOSkywalkPacketBufferPool.AppleOnboardSerialSkywalkPacketPool,0
OSObject.IOSkywalkPacketBufferPool.IOUserNetworkPacketBufferPool,0
OSObject.IOSkywalkLogicalLink,
OSObject.IOSkywalkLogicalLink.AppleBasebandPCISkywalkLogicalLink,0
OSObject.IOSkywalkLogicalLink.IOUserNetworkLogicalLink,0
OSObject.IOSkywalkMemorySegment,
OSObject.IOSkywalkMemorySegment.AppleBasebandPCISkywalkMemorySegment,0
OSObject.IOSkywalkMemorySegment.IOUserNetworkMemorySegment,0
OSObject.IOSkywalkNetworkKDPPoller,0
OSObject.IOSkywalkQueueSet,
OSObject.IOSkywalkQueueSet.AppleBasebandPCISkywalkQueueSet,0
OSObject.IOSkywalkQueueSet.IOUserNetworkQueueSet,0
OSObject.IOSkywalkNetworkNotificationHelper,0
OSObject.IOSlaveMemory,
OSObject.IOSlaveMemory.IOSlaveMemoryBuffer,
OSObject.IOSlaveMemory.IOSlaveMemoryBuffer.AppleSEPSharedMemoryBuffer,0
OSObject.IOSlaveMemory.IOSlaveMemoryBuffer.AppleSEPCoreBuffer,0
OSObject.IOSlaveMemory.IOSlaveMemoryBuffer.RTBuddySlaveMemoryBuffer,0
OSObject.IOSlaveMemory.RTBuddyNativeSlaveMemoryDescriptor,0
OSObject.IOSlowAdaptiveClockingDomain,0
OSObject.IOStreamBuffer,0
OSObject.IOSurfaceSharedEventListener,
OSObject.IOSurfaceSharedEventListener.IOSurfaceSharedEventNotificationPort,0
OSObject.IOSurfaceSharedEventReference,0
OSObject.IOSurfaceSharedEvent,0
OSObject.IOSurfaceSharedEventNotification,0
OSObject.IOFenceTransaction,0
OSObject.IOSurfaceClient,0
OSObject.IOSurfaceMemoryTag,0
OSObject.IOSurfaceDeviceCache,0
OSObject.IOSurfaceDescriptor,0
OSObject.IOSurfaceMemoryRegion,
OSObject.IOSurfaceMemoryRegion.IOSurfaceDeviceMemoryRegion,0
OSObject.IOSurfaceRootParavirtMapperInterface,0
OSObject.IOFence,0
OSObject.IOSurfaceShared,0
OSObject.IOSurfaceDescriptorContext,0
OSObject.IOSurfaceDescriptorComponent,0
OSObject.IOSurfaceMemoryPoolBunch,0
OSObject.IOSurfaceMemoryPool,0
OSObject.IOSurfaceSendRight,
OSObject.IOSurfaceSendRight.IOSurfaceWiredSendRight,0
OSObject.TextCrypterSession,
OSObject.TextCrypterSession.AppleFairplayTextCrypterSession,0
OSObject.IOThunderboltCommandQueue,
OSObject.IOThunderboltCommandQueue.IOThunderboltDeficitCommandQueue,0
OSObject.IOThunderboltFrameList,0
OSObject.IOThunderboltTransmitQueue,0
OSObject.IOTBTTunnelDriverInterface,0
OSObject.IOThunderboltNHITransmitRing,
OSObject.IOThunderboltNHITransmitRing.AppleThunderboltNHITransmitRing,
OSObject.IOThunderboltNHITransmitRing.AppleThunderboltNHITransmitRing.AppleThunderboltNHITransmitRingGenericACIO,
OSObject.IOThunderboltNHITransmitRing.AppleThunderboltNHITransmitRing.AppleThunderboltNHITransmitRingGenericACIO.AppleThunderboltNHITransmitRingType7,0
OSObject.IOThunderboltNHITransmitRing.AppleThunderboltNHITransmitRing.AppleThunderboltNHITransmitRingGenericACIO.AppleThunderboltNHITransmitRingType5,0
OSObject.IOThunderboltUserObjectExporter,0
OSObject.IOThunderboltJTAG,0
OSObject.IOThunderboltReceiveQueue,0
OSObject.IOThunderboltNHIReceiveRing,
OSObject.IOThunderboltNHIReceiveRing.AppleThunderboltNHIReceiveRing,
OSObject.IOThunderboltNHIReceiveRing.AppleThunderboltNHIReceiveRing.AppleThunderboltNHIReceiveRingGenericACIO,
OSObject.IOThunderboltNHIReceiveRing.AppleThunderboltNHIReceiveRing.AppleThunderboltNHIReceiveRingGenericACIO.AppleThunderboltNHIReceiveRingType7,0
OSObject.IOThunderboltNHIReceiveRing.AppleThunderboltNHIReceiveRing.AppleThunderboltNHIReceiveRingGenericACIO.AppleThunderboltNHIReceiveRingType5,0
OSObject.IOThunderboltConnectionManager,
OSObject.IOThunderboltConnectionManager.IOThunderboltConnectionManagerType5,0
OSObject.IOThunderboltControlPath,0
OSObject.IOThunderboltAbstractMicro,
OSObject.IOThunderboltAbstractMicro.IOThunderboltLinkController,0
OSObject.IOThunderboltAbstractMicro.IOThunderboltPortMicro,0
OSObject.IOTBTTunnelClientInterface,
OSObject.IOTBTTunnelClientInterface.IOTBTTunnelDPClientInterface,0
OSObject.IOThunderboltTimerCommandQueue,0
OSObject.IOThunderboltHopSet,0
OSObject.IOThunderboltControlPathListener,
OSObject.IOThunderboltControlPathListener.IOThunderboltProtocolListener,0
OSObject.IOThunderboltXDPropertiesCache,
OSObject.IOThunderboltXDPropertiesCache.IOThunderboltXDLocalPropertiesCache,0
OSObject.IOThunderboltXDPropertiesEntry,0
OSObject.IOThunderboltTRMPolicy,
OSObject.IOThunderboltTRMPolicy.IOThunderboltTRMPolicyRoot,0
OSObject.IOThunderboltXDDirectory,0
OSObject.IOThunderboltSwitchDelegate,
OSObject.IOThunderboltSwitchDelegate.IOThunderboltSwitchDelegateACIO,0
OSObject.IOThunderboltAbstractPath,
OSObject.IOThunderboltAbstractPath.IOThunderboltPath,0
